"pID","pName","pSection","pPrice","pWholesalePrice","pListPrice","pShipping","pShipping2","pWeight","pDisplay","pSell","pBackOrder","pGiftWrap","pExemptions","pInStock","pDims","pTax","pDropship","pStaticPage","pStockByOpts","pRecommend","pOrder","pSKU","pManufacturer","pSearchParams","pTitle","pMetaDesc","pStaticURL","pMinQuant","pDescription","pLongDescription"
"20-110","Sotar 2020 Solvent Proof Nozzle Washer",619,7,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"20-112","Sotar 2020 Trigger",619,16.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"20-113","Sotar 2020 Trigger Pad",619,14.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"20-117","Sotar 2020 Trigger Tension Spring",619,6.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"20-116","Sotar 2020 Tube Housing",619,14.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"W-7006","Sotfbuff Foam Cutting Pad 6.5""",322,10.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Foam cutting action without leaving marks created by wool pads. Removes moderate surface imperfections. Exclusive foam cell structure improves air flow. Quick change Velcro® backing system.",""
"HX-SOU","Sour Rose  XTREME-SHIFT",919,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>XTREME-SHIFT PAINTS 
Are ready to spray color shifting pearls, with extreme color shifting abilities, mixed with a top-tier clear binder/carrier from House of Kolor. These are High-End automotive grade pearls and binders for exterior or interior use. CLICK FOR DETAILS</p>","<table width=""750"" border=""0"" cellspacing=""5"">
  <tbody>
     <tr>
    <td colspan=""2"" valign=""top"" style=""text-align: center""><img src=""/prodimages/hypershiftLOGO.jpg"" width=""477"" height=""89"" alt=""""/></td>
    </tr>
    <tr>
      <td colspan=""2"" valign=""top"" style=""text-align: center""><img src=""/prodimages/hypershift topbar2.png"" width=""585"" height=""20"" alt=""""/><p></td>
    </tr>
    <tr>
      <td width=""370"" height=""241"" valign=""top"" style=""text-align: left""><p><strong style=""color: #FFFFFF"">XTREME-SHIFT PAINTS</strong> <br />
          Are ready to spray color shifting pearls, with extreme color shifting abilities, mixed with a top-tier clear binder/carrier from House of Kolor. These are High-End automotive grade pearls and binders for exterior or interior use.      </p>
        <p><strong style=""color: #FFFFFF"">APPLICATION</strong><br>
      Ready to Spray. No reduction required <span style=""font-size: 12px"">(may add up to 25% reducer for Airbrush use)</span>. Apply even coats with 50% overlap over the desired/recommended base until you reach the desired amount of coverage. Most of our pearls reach full coverage in approximately 2-4 coats. Please note, if spraying a light colored pearl over a darker base color, additional coats will be required to achieve full coverage.</p></td>
      <td width=""370"" valign=""top"" style=""text-align: left""><p><strong style=""color: #FFFFFF"">RECOMMENDED BASE COLOR:</strong> <br />
        <span style=""font-size: 24px"">•B</span><span style=""font-size: 24px"">LACK&nbsp;</span> </p>
        <p>&nbsp;</p>
        <p>&nbsp;</p>
        <p><strong style=""color: #FFFFFF"">TOPCOAT CLEAR</strong> <br />
      Finish with a UV protected clear coat (typically 2-3 coats). For best results, follow the coating manufacturer’s recommended flash time in between coats, according to the temperature you are spraying in.</p></td>
    </tr>
  </tbody>
</table>
"
"13-123","Sour Spleen Green",699,3.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",58,"","","","",0,"1oz",""
"KK14","Spanish Gold",75,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",7,"","","","",0,"",""
"UK14","Spanish Gold (Quart)",74,122.64,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",7,"","","","",0,"Requires KU100 Catalyst & RU Reducer <br>
Ratio: 2:1:1 <br>
Quart Requires: 1 Pint KU100, 1 Pint RU Reducer <br>
",""
"KK14RTS","Spanish Gold (Ready to Spray)",176,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",7,"","","","",0,"<p>
• Airbrush Ready (KK) Mixed with SG100 at 8:1<br>
• Properly Reduced 1:1 with RU311 Medium Reducer for Airbrush Use<br>
• Ready to Spray, NO Mixing Required<br>
• Recommended for Spraying Temperatures below 80°F<br>
</p>",""
"KBC14A","Spanish Gold 12oz AEROSOL",824,41.22,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"KBC14","Spanish Gold Kandy Basecoat",67,0,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",7,"","","","",0,"",""
"KK14A","Spanish Gold KK 12oz AEROSOL",837,35.69,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",49,"","","","",0,"",""
"I-165-1","Spanner Wrench",33,4.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"EBA-HOLD","Spare Airbrush Holder for Z8 Manifolds",309,3,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",9,"","","","",0,"",""
"4590","Sparklescent Bada Bing Silver",123,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",27,"","","","",0,"",""
"4531","Sparklescent Electric Green II",123,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",27,"","","","",0,"",""
"4530","Sparklescent Mango II",123,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",27,"","","","",0,"",""
"4535","Sparklescent Rock Star Red II",123,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",27,"","","","",0,"",""
"9307","Spatter Nozzle (PINK)",237,10.5,0,13.49,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",31,"","","","",0,"",""
"50-0374","Spatter Tip",280,7.85,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"SB14273","Special Double Line Wheelheads #142/73",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"5/32""+3/32"" (4+2.3mm)",""
"SB1657","Special Double Line Wheelheads #16/57",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"1/64""+1/16"" (.4+1.7mm)",""
"SB43115","Special Double Line Wheelheads #43/115",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"3/64""+1/8"" (1.3+3.2mm)",""
"SB43142","Special Double Line Wheelheads #43/142",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"3/64""+5/32"" (1.3+4mm)",""
"SB43180","Special Double Line Wheelheads #43/180",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"3/64""+13/64"" (1.3+5.3mm)",""
"SB57180","Special Double Line Wheelheads #57/180",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"1/816""+13/64"" (1.7+5.3mm)",""
"SB73142","Special Double Line Wheelheads #73/142",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"3/32""+5/32"" (2.3+4mm)",""
"SB73X2","Special Double Line Wheelheads #73X2",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"3/32""+3/32"" (2.3mm x 2)",""
"SB93X2","Special Double Line Wheelheads #93X2",503,54,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"7/64""+7/64"" (2.8+2.8mm)",""
"SPHRG","Species by H.R. Giger",327,99.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"V029","Spectrum 2000 Color Changer",172,349.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",17,"","","","",0,"*  You can use up to nine different colors simultaneously.<br>
    * Easy handling; manual changing of colors with a Color-Dial at your fingertips.<br>
    * Pressure regulator is included to pressurize the paint (0-28 PSI) to pressurize the paint; this gives you the possibility of innumerous special effects (squirt, spatter and spray as never before!)<br>
    * Blend of colors; two colors of adjacent color bottles can be blended however you like.<br>
    * Quick change of color (cleaning of your airbrush with it's color cup is not necessary.<br>
    * Easy and quick connection to your compressor with a 6mm Air Hose and Quick Connector.<br>
    * Application does not depend on direction; you can use the SPECTRUM 2000 in a vertical position, as well as upside-down!<br>
    * Simply backflushing of system once you decide to change colors with no loss of paint.<br>
    * All components are accepted by the FDA for applications in the field of any kind of edibles.<br>
    * The SPECTRUM 2000 can be connected to bottom-feed and sidefeed airbrushes with a special • adapter distributed through Silentaire Technology.<br>
    * This system can only be used on backsealed airbrushes (it's a pressure system!); consult your airbrush store about the compatibility of the different airbrushes.<br>
    * Simple transport and connection to different sources of compressed air is possible.
</ br>",""
"4005LAA","Speed Dry UV Acrylic Clear AEROSOL",455,18.98,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",5,"aerosol clearcoat, topcoat, clear coat, 4005L, 4005","","","",0,"<p>1 Shot Speed Dry UV Acrylic Clear is a fast drying UV resistant clear topcoat that prevents colors from fading and provides mild abrasion resistance. Intended for use on interior or exterior printed PVC vinyls and for solvent, eco-sol, UV and thermal resin prints. CLICK FOR MORE INFO. </p>","<p>1 Shot Speed Dry UV Acrylic Clear is a fast drying UV resistant clear topcoat that prevents colors from fading and provides mild abrasion resistance. Intended for use on interior or exterior printed PVC vinyls and for solvent, eco-sol, UV and thermal resin prints. <a href=""https://www.coastairbrush.com/downloads/1shot/4005ATDS.pdf"" target=""_blank"" >TECHNICAL DATA SHEET</a></p>"
"4005L-QT","Speed Dry UV Acrylic Clear Quart",455,47.41,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",5,"","","","",0,"Fast drying and crystal clear, 1 Shot Speed Dry UV Acrylic Clear is a multipurpose solvent based acrylic clear that provides excellent UV protection. Ideal as a protective topcoat on thermal and solvent based prints.",""
"M-80","Speed Glaze",320,0,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Speed Glaze provides paint shop safe protection. Removes light to moderate swirls, oxidation and paint defects. Restores a glistening “new paint” shine. Versatile – can be used with a rotary buffer (wool or foam pad), D/A polisher, orbital or by hand. Easy, low dusting wipe-off.",""
"LM1100SE","Speed, Death, Danger *NEW*",402,25,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"MRF112","Speedball Monster Flake",678,16.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",41,"spectrum, flair, chrome, rainbow, rainbo, holo, holographic, prism","","","",0,"Monster Flake .025 in a 4oz Jar",""
"SSP-589","Speedy Surface Prep Towel",292,57,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"A new advanced polymerized rubber
technology bonded to microfiber<br><br>
SPEEDY • EASY • SAFE<br><br>
Removes industrial pollutants, bonded
contaminants, paint overspray and brake dust
from the surface of automotive paint, glass,
moldings, fiberglass and plastic.<br><br>","A new advanced polymerized rubber
technology bonded to microfiber<br><br>
SPEEDY • EASY • SAFE<br><br>
Removes industrial pollutants, bonded
contaminants, paint overspray and brake dust
from the surface of automotive paint, glass,
moldings, fiberglass and plastic.<br><br>
• SPEED - Quickly removes contaminants from the
surface. Just spray your favorite showroom prep
or clay lubricant on the SPEEDY SURFACE PREP™
towel and the surface, glide the SPEEDY SURFACE
PREP™ towel back and forth on the surface a few
times then stop. Take a separate microfiber towel
to wipe the residue from the surface - you are done.<br><br>
• LENGTH OF USE - You can SPEEDY SURFACE PREP™
50 or more vehicles with one towel.<br><br>
• EASY TO MAINTAIN - If dropped on the ground,
simply rinse clean and continue using. Rinse
SPEEDY SURFACE PREP™ between uses.<br><br>
• NO MORE SHAPING AND RE-SHAPING - Just fold
and go.<br><br>"
"HBB-SPIDER2","Spider 2",546,24.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",26,"","","","",0,""," HUNTINGTON BEACH BODY WORKS Spiders 2 Stencil is Fun and flexible, these stencils provide positive & negative images  Full size stencils (8 1/2"" by 11 1/2""). Templates from Rich Evans Designs can be easily bent or curved around irregular shaped surfaces (i.e. fenders, motorcycle tanks, helmets, etc.). Each set includes both positive and negative pieces, doubling your stenciling options. Collect all 5."
"HBB-SPIDER3","Spider 3",546,24.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",26,"","","","",0,""," HUNTINGTON BEACH BODY WORKS Spiders 3 Stencil is Fun and flexible, these stencils provide positive & negative images  Full size stencils (8 1/2"" by 11 1/2""). Templates from Rich Evans Designs can be easily bent or curved around irregular shaped surfaces (i.e. fenders, motorcycle tanks, helmets, etc.). Each set includes both positive and negative pieces, doubling your stenciling options. Collect all 5."
"HBB-SPIDER4","Spider 4",546,24.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",26,"","","","",0,""," HUNTINGTON BEACH BODY WORKS Spiders 4 Stencil is Fun and flexible, these stencils provide positive & negative images  Full size stencils (8 1/2"" by 11 1/2""). Templates from Rich Evans Designs can be easily bent or curved around irregular shaped surfaces (i.e. fenders, motorcycle tanks, helmets, etc.). Each set includes both positive and negative pieces, doubling your stenciling options. Collect all 5."
"FHSM-4","Spider Master Set of 3",695,49.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"",""
"MS-FHSM4","Spider Masters Mini Series",719,27.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"All Templates are 5 x 7 Solvent Proof!",""
"HBB-SPIDERSET","Spider Set Of 5",546,110.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"O/S","HUNTINGTON BEACH BODY WORKS Spiders Signature Series 5 Set Stencil Kit is Fun and flexible, these stencils provide positive & negative images These large (8 1/2"" by 11 1/2""), Templates from Rich Evans Designs can be easily bent or curved around irregular shaped surfaces (i.e. fenders, motorcycle tanks, helmets, etc.). Each set includes both positive and negative pieces, doubling your stenciling options. Collect all 5."
"FHSM-1","Spiderz",695,19.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"",""
"FHSFX-1","Splatter FX Template Set by Gerald Mendez",691,37.45,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"SOLD AS SET ONLY",""
"FH-FOR11","Spot",451,17.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"",""
"127852","Spray Bottle",412,13.79,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>The 1 liter squeeze bottle allows for a quick rinse of the spray gun between colors. Suitable for waterborne as well as solvent-based paints.</p>

",""
"SGCK-1","Spray Gun Cleaning Kit",268,30.71,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"Kit Contains:<br>#1290-S 5 Brush Set<br>#1210 6"" Brush<br>#1240 Gun Lube<br>#468-N Nylon Scratch Brush<br>#9S-3 8"" Synthetic Brush<br>#1225 Dental Pick<br>#1230 Tip Cleaners<br>#1940 1-1/2"" Bristle Brush</br>",""
"CLSP","Spray Mask by Spraylat",244,0,0,0,0,0,0,1,0,0,0,0,0,"",,0,0,0,0,0,"",0,"sign strip, liquid mask, mask, spray mask, spraymask, liquidmask, sprayable mask, liquidmasking liquid masking, masking,","","","",0,"<p><font color=""white"">TEMPORARILY OUT OF STOCK/ MANUFACTURER BACK ORDER - EXPECTED SHIPPING - TBD(per manufacturer info. / available date subject to change based on MFG.)<p><p></font></p>

SPRAYLAT SIGN STRIP II Spray Mask can be used over painted surfaces as well as bare substrates to protect surfaces against paint overspray and scratches. SIGN STRIP II is a sprayable, brushable, rollable, strippable coating formulated for use in the sign industry as a mask during the painting of all plastics (including acrylic & polycarbonate), stainless steel, aluminum, flexible vinyl & pre-painted surfaces, to name a few. </p>COLOR: Clear Blue</p>

<a href=""/prodimages/SPRAYLATII-01_Spec.pdf"" target=""_blank"">APPLICATION & TECHNICAL DATA</a>",""
"3680061","SPRAY MAX 2K Glamour Clear",380,23.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",55,"spray max, spraymax, clearcoat, clear, 368, max clear, max, gloss, high gloss","2K clear coat with very high chemical, gasoline, and weather resistance","","",0,"<p>Spray Max 2 Part Urethane High Gloss Clear Coat. 2 component clear coat with very high chemical, petrol and weather resistance for high-quality and long lasting sealing of repairs and new paint jobs on vehicles and motorcycles.<font color=""white""><br><br>CLICK FOR MORE INFORMATION<br><br></font>","<p>>DOWNLOADS:<br><a href=""http://www.coastairbrush.com/downloads/spraymax/0061msds.pdf"" target=""_blank"">Safety Data Sheet</a><br>
<a href=""http://www.coastairbrush.com/downloads/spraymax/0061tech.pdf"" target=""_blank"">Technical Instruction</a><br><br>

Spray Max 2 Part Urethane High Gloss Clear Coat.<p>

Advantages<br>
Greatest abrasion and scratch resistance<br>
Very smooth flowing<br>
Permanent high gloss<br>
Very good buffability<br>
No colour tone deviation<br>
Excellent paint condition<br>
Also suitable at higher ambient temperatures<br><br>

Application:<br>
Touch-ups on parts and repair paint areas<br>
Solvent and water-diluted basecoat systems after drying according to manufacturer’s instructions<br>
Old paint, cleaned and sanded<br><br>

Pre-treatment:<br>
The substrate must be free of dust and fat. Shake can well for 2 min before use. Perform a trial spray.<br><br>

Activate 2K:<br>
Shake the can well for 2 min. before activating<br>
Remove the red push button from the cap.<br>
Turn can 180° and put the push button on the pin in the can bottom.<br>
Turn the can with the cap upside down onto a stable base.<br>
Press the red trigger button with the ball of your thumb until the limit.<br>
After activating, shake can well for 2 min. once again. <br><br>

Spray application:<br>
1-2 spray applications<br>
Approx. 30&#956;m per spray application<br>
Flash off time between the sprays: 10-15 min depending on temperature<br><br>

Drying times:<br>
12h at 20°C<br>
35-30 min at 60°C<br>
IR drying recommended<br><br>

Application life:<br>
48h at 20°C room temperature<br>
The application life depends on the ambient temperature<br>
Higher temperatures lead to shortened, lower temperatures to a longer pot life.<br><br>

Gloss level:<br>
High gloss<br><br>

Yield:<br>
Approx. 0.5m² - 1m² / spray can depending on the application thickness and substrate<br><br>
 
Notes:<br>
To be used by specialists only<br>
Wear personal protection gear (respirator type: A2/P2 safety gloves, e.g. Latex or nitrile)<br>
After finishing the painting process, turn the can over and spray the valve empty.<br>
Dispose of the completely empty spray cans as recyclable material<br><br>"
"3746200P","Spray Max Aerosol Spray Handle",380,7.99,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",50,"","","","",0,"Advantages:<br>

•Simple, handling that saves work<br>
•Increased painting security<br>
•No influence or interference from the paint jet<br>
•Painting just like using a pneumatic spray gun<br><br>",""
